AGS,Ort,KreisId,KreisName,Gewinner_Partei,Gewinner_Name,Gewinner_c,Partei_1,Partei_1_k,Partei_1_c,Partei_1_a,Partei_2,Partei_2_k,Partei_2_c,Partei_2_a,Partei_3,Partei_3_k,Partei_3_c,Partei_3_a,fließtext_rest
14625610,"Weißenberg, Stadt",156,Bautzen I,SPD,"Michel, Kathrin",#e3000f,SPD,"Michel, Kathrin",#e3000f,25.5,AfD,"Hilse, Karsten",#009ee0,25.0,CDU,"Ermer, Roland",#32302e,12.6," +++ Ermer, Roland (CDU), 12.6% +++ Lay, Caren (DIE LINKE), 12.2% +++ Thomas, Steffi (Die PARTEI), 11.6% +++ Schniebel, Matthias (FDP), 6.5% +++ Trittmacher, Daniela (dieBasis), 3.3% +++ Mosler, Lukas (GRÜNE), 1.7% +++ Nasdala, Dirk (FREIE WÄHLER), 1.5%"
14625630,"Wilthen, Stadt",156,Bautzen I,SPD,"Michel, Kathrin",#e3000f,SPD,"Michel, Kathrin",#e3000f,25.3,AfD,"Hilse, Karsten",#009ee0,25.1,LINKE,"Lay, Caren",#b5152b,12.4," +++ Lay, Caren (DIE LINKE), 12.4% +++ Ermer, Roland (CDU), 12.3% +++ Thomas, Steffi (Die PARTEI), 11.4% +++ Schniebel, Matthias (FDP), 6.9% +++ Trittmacher, Daniela (dieBasis), 2.8% +++ Mosler, Lukas (GRÜNE), 2.1% +++ Nasdala, Dirk (FREIE WÄHLER), 1.8%"
14625640,"Wittichenau, Stadt",156,Bautzen I,SPD,"Michel, Kathrin",#e3000f,SPD,"Michel, Kathrin",#e3000f,24.9,AfD,"Hilse, Karsten",#009ee0,24.6,Die PARTEI,"Thomas, Steffi",#b5152b,15.9," +++ Thomas, Steffi (Die PARTEI), 15.9% +++ Lay, Caren (DIE LINKE), 12.7% +++ Ermer, Roland (CDU), 12.3% +++ Schniebel, Matthias (FDP), 3.9% +++ Trittmacher, Daniela (dieBasis), 2.9% +++ Mosler, Lukas (GRÜNE), 1.8% +++ Nasdala, Dirk (FREIE WÄHLER), 1.0%"
14626010,"Bad Muskau, Stadt",157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.5,SPD,"Prause-Kosubek, Harald",#e3000f,25.2,dieBasis,"Heinke, Stefan",#b5152b,14.6," +++ Heinke, Stefan (dieBasis), 14.6% +++ Oest, Florian (CDU), 12.5% +++ Schmidt, Marko (DIE LINKE), 12.4% +++ Grüner, Rudolf Hans (FDP), 4.1% +++ Jagiela, Annett (GRÜNE), 1.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.5%"
14626020,Beiersdorf,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.0,AfD,"Chrupalla, Tino",#009ee0,24.2,dieBasis,"Heinke, Stefan",#b5152b,12.5," +++ Heinke, Stefan (dieBasis), 12.5% +++ Oest, Florian (CDU), 12.4% +++ Schmidt, Marko (DIE LINKE), 12.4% +++ Grüner, Rudolf Hans (FDP), 4.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.6% +++ Jagiela, Annett (GRÜNE), 2.4%"
14626030,"Bernstadt a. d. Eigen, Stadt",157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.3,SPD,"Prause-Kosubek, Harald",#e3000f,25.1,LINKE,"Schmidt, Marko",#b5152b,12.5," +++ Schmidt, Marko (DIE LINKE), 12.5% +++ Oest, Florian (CDU), 12.4% +++ Heinke, Stefan (dieBasis), 10.7% +++ Grüner, Rudolf Hans (FDP), 5.8% +++ Jagiela, Annett (GRÜNE), 2.9% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.3%"
14626050,Bertsdorf-Hörnitz,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.1,AfD,"Chrupalla, Tino",#009ee0,25.0,CDU,"Oest, Florian",#32302e,12.7," +++ Oest, Florian (CDU), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.5% +++ Heinke, Stefan (dieBasis), 12.4% +++ Grüner, Rudolf Hans (FDP), 5.3% +++ Jagiela, Annett (GRÜNE), 3.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 3.3%"
14626060,Boxberg/O.L.,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.2,SPD,"Prause-Kosubek, Harald",#e3000f,24.8,dieBasis,"Heinke, Stefan",#b5152b,12.5," +++ Heinke, Stefan (dieBasis), 12.5% +++ Oest, Florian (CDU), 12.4% +++ Schmidt, Marko (DIE LINKE), 12.4% +++ Grüner, Rudolf Hans (FDP), 4.3% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.2% +++ Jagiela, Annett (GRÜNE), 1.7%"
14626070,Dürrhennersdorf,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,26.0,SPD,"Prause-Kosubek, Harald",#e3000f,25.3,LINKE,"Schmidt, Marko",#b5152b,12.9," +++ Schmidt, Marko (DIE LINKE), 12.9% +++ Oest, Florian (CDU), 12.6% +++ Heinke, Stefan (dieBasis), 12.4% +++ Grüner, Rudolf Hans (FDP), 6.2% +++ Jagiela, Annett (GRÜNE), 2.3% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.3%"
14626085,"Ebersbach-Neugersdorf, Stadt",157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.1,AfD,"Chrupalla, Tino",#009ee0,24.9,CDU,"Oest, Florian",#32302e,12.6," +++ Oest, Florian (CDU), 12.6% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Heinke, Stefan (dieBasis), 8.0% +++ Grüner, Rudolf Hans (FDP), 5.9% +++ Jagiela, Annett (GRÜNE), 3.2% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.8%"
14626100,Gablenz,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.7,AfD,"Chrupalla, Tino",#009ee0,24.3,dieBasis,"Heinke, Stefan",#b5152b,14.6," +++ Heinke, Stefan (dieBasis), 14.6% +++ Oest, Florian (CDU), 12.6% +++ Schmidt, Marko (DIE LINKE), 12.0% +++ Grüner, Rudolf Hans (FDP), 4.2% +++ Jagiela, Annett (GRÜNE), 1.5% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.4%"
14626110,"Görlitz, Stadt",157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.2,AfD,"Chrupalla, Tino",#009ee0,25.0,LINKE,"Schmidt, Marko",#b5152b,12.5," +++ Schmidt, Marko (DIE LINKE), 12.5% +++ Oest, Florian (CDU), 12.4% +++ Heinke, Stefan (dieBasis), 9.8% +++ Jagiela, Annett (GRÜNE), 4.5% +++ Grüner, Rudolf Hans (FDP), 4.4% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.7%"
14626120,Groß Düben,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.3,SPD,"Prause-Kosubek, Harald",#e3000f,24.7,dieBasis,"Heinke, Stefan",#b5152b,15.0," +++ Heinke, Stefan (dieBasis), 15.0% +++ Oest, Florian (CDU), 12.6% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Grüner, Rudolf Hans (FDP), 3.9% +++ Jagiela, Annett (GRÜNE), 2.5% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.3%"
14626140,Großschönau,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,24.8,AfD,"Chrupalla, Tino",#009ee0,24.6,dieBasis,"Heinke, Stefan",#b5152b,12.5," +++ Heinke, Stefan (dieBasis), 12.5% +++ Schmidt, Marko (DIE LINKE), 12.4% +++ Oest, Florian (CDU), 12.3% +++ Grüner, Rudolf Hans (FDP), 4.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.9% +++ Jagiela, Annett (GRÜNE), 2.3%"
14626150,Großschweidnitz,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.9,SPD,"Prause-Kosubek, Harald",#e3000f,25.1,CDU,"Oest, Florian",#32302e,12.8," +++ Oest, Florian (CDU), 12.8% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Heinke, Stefan (dieBasis), 3.9% +++ Grüner, Rudolf Hans (FDP), 3.7% +++ Jagiela, Annett (GRÜNE), 2.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.8%"
14626160,Hähnichen,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.1,SPD,"Prause-Kosubek, Harald",#e3000f,24.3,dieBasis,"Heinke, Stefan",#b5152b,15.8," +++ Heinke, Stefan (dieBasis), 15.8% +++ Oest, Florian (CDU), 12.8% +++ Schmidt, Marko (DIE LINKE), 12.8% +++ Grüner, Rudolf Hans (FDP), 3.7% +++ Jagiela, Annett (GRÜNE), 3.3% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.3%"
14626170,Hainewalde,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,26.1,SPD,"Prause-Kosubek, Harald",#e3000f,24.5,CDU,"Oest, Florian",#32302e,12.6," +++ Oest, Florian (CDU), 12.6% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Heinke, Stefan (dieBasis), 11.9% +++ Grüner, Rudolf Hans (FDP), 5.5% +++ Jagiela, Annett (GRÜNE), 3.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 3.2%"
14626180,"Herrnhut, Stadt",157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.4,AfD,"Chrupalla, Tino",#009ee0,24.6,LINKE,"Schmidt, Marko",#b5152b,12.7," +++ Schmidt, Marko (DIE LINKE), 12.7% +++ Oest, Florian (CDU), 12.5% +++ Heinke, Stefan (dieBasis), 10.7% +++ Jagiela, Annett (GRÜNE), 5.2% +++ Grüner, Rudolf Hans (FDP), 4.3% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.3%"
14626190,Hohendubrau,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,24.9,AfD,"Chrupalla, Tino",#009ee0,24.4,CDU,"Oest, Florian",#32302e,12.6," +++ Oest, Florian (CDU), 12.6% +++ Heinke, Stefan (dieBasis), 12.6% +++ Schmidt, Marko (DIE LINKE), 12.2% +++ Grüner, Rudolf Hans (FDP), 4.2% +++ Jagiela, Annett (GRÜNE), 3.2% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.4%"
14626200,Horka,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.6,SPD,"Prause-Kosubek, Harald",#e3000f,24.7,CDU,"Oest, Florian",#32302e,12.8," +++ Oest, Florian (CDU), 12.8% +++ Schmidt, Marko (DIE LINKE), 12.8% +++ Heinke, Stefan (dieBasis), 11.3% +++ Grüner, Rudolf Hans (FDP), 4.2% +++ Jagiela, Annett (GRÜNE), 2.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.6%"
14626210,"Jonsdorf, Kurort",157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.4,SPD,"Prause-Kosubek, Harald",#e3000f,24.0,CDU,"Oest, Florian",#32302e,12.2," +++ Oest, Florian (CDU), 12.2% +++ Schmidt, Marko (DIE LINKE), 12.0% +++ Heinke, Stefan (dieBasis), 8.0% +++ Grüner, Rudolf Hans (FDP), 6.2% +++ Hänchen, Siegmund (FREIE WÄHLER), 4.0% +++ Jagiela, Annett (GRÜNE), 3.6%"
14626230,Kodersdorf,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.1,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,CDU,"Oest, Florian",#32302e,12.7," +++ Oest, Florian (CDU), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.4% +++ Heinke, Stefan (dieBasis), 11.9% +++ Grüner, Rudolf Hans (FDP), 5.3% +++ Jagiela, Annett (GRÜNE), 1.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.8%"
14626240,Königshain,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.6,AfD,"Chrupalla, Tino",#009ee0,25.4,LINKE,"Schmidt, Marko",#b5152b,13.1," +++ Schmidt, Marko (DIE LINKE), 13.1% +++ Oest, Florian (CDU), 12.7% +++ Heinke, Stefan (dieBasis), 11.6% +++ Grüner, Rudolf Hans (FDP), 6.7% +++ Jagiela, Annett (GRÜNE), 3.3% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.5%"
14626245,Kottmar,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.1,SPD,"Prause-Kosubek, Harald",#e3000f,24.7,LINKE,"Schmidt, Marko",#b5152b,12.6," +++ Schmidt, Marko (DIE LINKE), 12.6% +++ Oest, Florian (CDU), 12.5% +++ Heinke, Stefan (dieBasis), 11.6% +++ Grüner, Rudolf Hans (FDP), 6.1% +++ Jagiela, Annett (GRÜNE), 3.4% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.4%"
14626250,Krauschwitz i.d. O.L.,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.1,SPD,"Prause-Kosubek, Harald",#e3000f,24.7,dieBasis,"Heinke, Stefan",#b5152b,13.4," +++ Heinke, Stefan (dieBasis), 13.4% +++ Oest, Florian (CDU), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.7% +++ Grüner, Rudolf Hans (FDP), 3.5% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.8% +++ Jagiela, Annett (GRÜNE), 1.6%"
14626260,Kreba-Neudorf,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.0,SPD,"Prause-Kosubek, Harald",#e3000f,24.5,dieBasis,"Heinke, Stefan",#b5152b,18.1," +++ Heinke, Stefan (dieBasis), 18.1% +++ Schmidt, Marko (DIE LINKE), 12.7% +++ Oest, Florian (CDU), 12.3% +++ Grüner, Rudolf Hans (FDP), 3.0% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.2% +++ Jagiela, Annett (GRÜNE), 2.1%"
14626270,Lawalde,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.0,SPD,"Prause-Kosubek, Harald",#e3000f,24.4,dieBasis,"Heinke, Stefan",#b5152b,15.9," +++ Heinke, Stefan (dieBasis), 15.9% +++ Oest, Florian (CDU), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Grüner, Rudolf Hans (FDP), 6.1% +++ Jagiela, Annett (GRÜNE), 1.6% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.6%"
14626280,Leutersdorf,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,24.8,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,dieBasis,"Heinke, Stefan",#b5152b,14.6," +++ Heinke, Stefan (dieBasis), 14.6% +++ Oest, Florian (CDU), 12.3% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Grüner, Rudolf Hans (FDP), 4.8% +++ Jagiela, Annett (GRÜNE), 2.9% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.3%"
14626290,"Löbau, Stadt",157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.0,AfD,"Chrupalla, Tino",#009ee0,24.8,CDU,"Oest, Florian",#32302e,12.5," +++ Oest, Florian (CDU), 12.5% +++ Schmidt, Marko (DIE LINKE), 12.5% +++ Heinke, Stefan (dieBasis), 12.1% +++ Grüner, Rudolf Hans (FDP), 6.7% +++ Jagiela, Annett (GRÜNE), 2.3% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.2%"
14626300,Markersdorf,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.0,SPD,"Prause-Kosubek, Harald",#e3000f,24.3,dieBasis,"Heinke, Stefan",#b5152b,15.2," +++ Heinke, Stefan (dieBasis), 15.2% +++ Oest, Florian (CDU), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.7% +++ Grüner, Rudolf Hans (FDP), 5.9% +++ Jagiela, Annett (GRÜNE), 2.4% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.8%"
14626310,Mittelherwigsdorf,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.1,AfD,"Chrupalla, Tino",#009ee0,24.9,LINKE,"Schmidt, Marko",#b5152b,12.6," +++ Schmidt, Marko (DIE LINKE), 12.6% +++ Oest, Florian (CDU), 12.3% +++ Heinke, Stefan (dieBasis), 8.0% +++ Grüner, Rudolf Hans (FDP), 6.0% +++ Hänchen, Siegmund (FREIE WÄHLER), 4.9% +++ Jagiela, Annett (GRÜNE), 4.1%"
14626320,Mücka,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.5,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,dieBasis,"Heinke, Stefan",#b5152b,13.3," +++ Heinke, Stefan (dieBasis), 13.3% +++ Oest, Florian (CDU), 12.9% +++ Schmidt, Marko (DIE LINKE), 12.7% +++ Grüner, Rudolf Hans (FDP), 6.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.4% +++ Jagiela, Annett (GRÜNE), 1.7%"
14626330,Neißeaue,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,24.3,SPD,"Prause-Kosubek, Harald",#e3000f,23.9,dieBasis,"Heinke, Stefan",#b5152b,14.4," +++ Heinke, Stefan (dieBasis), 14.4% +++ Oest, Florian (CDU), 12.4% +++ Schmidt, Marko (DIE LINKE), 12.4% +++ Grüner, Rudolf Hans (FDP), 4.4% +++ Jagiela, Annett (GRÜNE), 3.9% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.5%"
14626350,"Neusalza-Spremberg, Stadt",157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.2,SPD,"Prause-Kosubek, Harald",#e3000f,25.1,CDU,"Oest, Florian",#32302e,12.7," +++ Oest, Florian (CDU), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.1% +++ Heinke, Stefan (dieBasis), 8.5% +++ Grüner, Rudolf Hans (FDP), 6.1% +++ Jagiela, Annett (GRÜNE), 3.3% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.6%"
14626370,"Niesky, Stadt",157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.1,SPD,"Prause-Kosubek, Harald",#e3000f,24.8,CDU,"Oest, Florian",#32302e,12.4," +++ Oest, Florian (CDU), 12.4% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Heinke, Stefan (dieBasis), 10.8% +++ Grüner, Rudolf Hans (FDP), 4.7% +++ Jagiela, Annett (GRÜNE), 2.7% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.2%"
14626390,Oderwitz,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.3,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,CDU,"Oest, Florian",#32302e,12.4," +++ Oest, Florian (CDU), 12.4% +++ Schmidt, Marko (DIE LINKE), 12.4% +++ Heinke, Stefan (dieBasis), 8.7% +++ Grüner, Rudolf Hans (FDP), 5.7% +++ Jagiela, Annett (GRÜNE), 3.5% +++ Hänchen, Siegmund (FREIE WÄHLER), 3.2%"
14626400,Olbersdorf,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.1,SPD,"Prause-Kosubek, Harald",#e3000f,25.1,LINKE,"Schmidt, Marko",#b5152b,12.3," +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Oest, Florian (CDU), 12.2% +++ Heinke, Stefan (dieBasis), 7.2% +++ Grüner, Rudolf Hans (FDP), 5.6% +++ Jagiela, Annett (GRÜNE), 3.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.9%"
14626410,Oppach,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.9,AfD,"Chrupalla, Tino",#009ee0,24.3,CDU,"Oest, Florian",#32302e,12.8," +++ Oest, Florian (CDU), 12.8% +++ Schmidt, Marko (DIE LINKE), 12.7% +++ Grüner, Rudolf Hans (FDP), 4.9% +++ Heinke, Stefan (dieBasis), 3.8% +++ Jagiela, Annett (GRÜNE), 3.0% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.9%"
14626420,"Ostritz, Stadt",157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.0,AfD,"Chrupalla, Tino",#009ee0,24.6,CDU,"Oest, Florian",#32302e,12.9," +++ Oest, Florian (CDU), 12.9% +++ Heinke, Stefan (dieBasis), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Grüner, Rudolf Hans (FDP), 6.8% +++ Jagiela, Annett (GRÜNE), 2.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.7%"
14626430,Oybin,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,24.8,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,CDU,"Oest, Florian",#32302e,12.3," +++ Oest, Florian (CDU), 12.3% +++ Schmidt, Marko (DIE LINKE), 12.2% +++ Heinke, Stefan (dieBasis), 10.3% +++ Grüner, Rudolf Hans (FDP), 5.7% +++ Jagiela, Annett (GRÜNE), 4.2% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.7%"
14626440,Quitzdorf am See,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.5,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,dieBasis,"Heinke, Stefan",#b5152b,16.2," +++ Heinke, Stefan (dieBasis), 16.2% +++ Schmidt, Marko (DIE LINKE), 12.7% +++ Oest, Florian (CDU), 12.6% +++ Grüner, Rudolf Hans (FDP), 4.4% +++ Jagiela, Annett (GRÜNE), 2.6% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.5%"
14626450,"Reichenbach/O.L., Stadt",157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.4,AfD,"Chrupalla, Tino",#009ee0,25.2,LINKE,"Schmidt, Marko",#b5152b,12.6," +++ Schmidt, Marko (DIE LINKE), 12.6% +++ Oest, Florian (CDU), 12.4% +++ Heinke, Stefan (dieBasis), 10.7% +++ Grüner, Rudolf Hans (FDP), 5.1% +++ Jagiela, Annett (GRÜNE), 3.1% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.5%"
14626460,Rietschen,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.3,SPD,"Prause-Kosubek, Harald",#e3000f,24.7,LINKE,"Schmidt, Marko",#b5152b,12.8," +++ Schmidt, Marko (DIE LINKE), 12.8% +++ Oest, Florian (CDU), 12.2% +++ Heinke, Stefan (dieBasis), 6.5% +++ Grüner, Rudolf Hans (FDP), 3.5% +++ Hänchen, Siegmund (FREIE WÄHLER), 3.1% +++ Jagiela, Annett (GRÜNE), 2.1%"
14626470,Rosenbach,157,Görlitz,SPD,"Prause-Kosubek, Harald",#e3000f,SPD,"Prause-Kosubek, Harald",#e3000f,25.5,AfD,"Chrupalla, Tino",#009ee0,24.7,dieBasis,"Heinke, Stefan",#b5152b,14.1," +++ Heinke, Stefan (dieBasis), 14.1% +++ Oest, Florian (CDU), 12.7% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Grüner, Rudolf Hans (FDP), 6.2% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.6% +++ Jagiela, Annett (GRÜNE), 1.8%"
14626480,"Rothenburg/O.L., Stadt",157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,25.6,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,dieBasis,"Heinke, Stefan",#b5152b,14.1," +++ Heinke, Stefan (dieBasis), 14.1% +++ Schmidt, Marko (DIE LINKE), 12.6% +++ Oest, Florian (CDU), 12.5% +++ Grüner, Rudolf Hans (FDP), 4.4% +++ Jagiela, Annett (GRÜNE), 2.6% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.3%"
14626490,Schleife,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,24.9,SPD,"Prause-Kosubek, Harald",#e3000f,24.6,LINKE,"Schmidt, Marko",#b5152b,12.6," +++ Schmidt, Marko (DIE LINKE), 12.6% +++ Oest, Florian (CDU), 12.5% +++ Heinke, Stefan (dieBasis), 6.8% +++ Grüner, Rudolf Hans (FDP), 3.9% +++ Jagiela, Annett (GRÜNE), 2.8% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.4%"
14626500,Schönau-Berzdorf a. d. Eigen,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,26.0,SPD,"Prause-Kosubek, Harald",#e3000f,24.9,dieBasis,"Heinke, Stefan",#b5152b,12.4," +++ Heinke, Stefan (dieBasis), 12.4% +++ Schmidt, Marko (DIE LINKE), 12.3% +++ Oest, Florian (CDU), 12.2% +++ Grüner, Rudolf Hans (FDP), 5.5% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.6% +++ Jagiela, Annett (GRÜNE), 2.3%"
14626510,Schönbach,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,24.4,SPD,"Prause-Kosubek, Harald",#e3000f,24.0,LINKE,"Schmidt, Marko",#b5152b,13.0," +++ Schmidt, Marko (DIE LINKE), 13.0% +++ Oest, Florian (CDU), 12.3% +++ Heinke, Stefan (dieBasis), 10.0% +++ Grüner, Rudolf Hans (FDP), 8.7% +++ Jagiela, Annett (GRÜNE), 2.5% +++ Hänchen, Siegmund (FREIE WÄHLER), 1.4%"
14626520,Schöpstal,157,Görlitz,AfD,"Chrupalla, Tino",#009ee0,AfD,"Chrupalla, Tino",#009ee0,24.8,SPD,"Prause-Kosubek, Harald",#e3000f,24.4,CDU,"Oest, Florian",#32302e,12.9," +++ Oest, Florian (CDU), 12.9% +++ Schmidt, Marko (DIE LINKE), 12.1% +++ Heinke, Stefan (dieBasis), 10.0% +++ Grüner, Rudolf Hans (FDP), 5.5% +++ Jagiela, Annett (GRÜNE), 3.9% +++ Hänchen, Siegmund (FREIE WÄHLER), 2.5%"
